RRN,Same as RRN,Male ID (parser),Scientific Name,Track Number,Start Time,BLANK,BLANK,Recordist ,BLANK,BLANK,BLANK,BLANK,Day,Month,Year,BLANK,BLANK,Country,State,County,BLANK,BLANK,City,Location,Latitude,Longitude,BLANK,#Song,# Males,#Females,Other species in the background,Notes,Parser's notes,Parser,Associated files
JS-20120517-1104-M18,JS-20120517-1103-M18,M771,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,17,May,2012,,,United States of America,California,Santa Clara County,,,Santa Clara,pinned on map,37.350537,-121.941135,,3,,,,"M15-M18 check distance, pick M18",,,
JS-20120518-1002-M1,,M772,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,pinned on map,35.986733,-119.961034,,3,,,,Kettleman City,,,
JS-20120518-1003-M2,,M773,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,pinned on map,35.986733,-119.961034,,13,,,,"Lobby of Super 8, same lobby as M1",,,
JS-20120518-1005-M3,,M774,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,pinned on map,35.988756,-119.961035,,1,,,,Carlos Junior Parking Lot of Super 8,,,
JS-20120518-1009-M4,,M775,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,pinned on map,35.988264,-119.961081,,5,,,,use M4,,,
JS-20120518-1011-M5,,M776,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,pinned on map,35.988756,-119.961035,,10,,,,Carlos Junior Parking Lot of Super 8,,,
JS-20120518-1012-M6,,M777,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,pinned on map,35.99093,-119.960936,,9,,,,Traveler's RV Parking Grounds,,,
JS-20120518-1015-M7,,M778,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,pinned on map,35.99093,-119.960936,,23,,,,Traveler's RV Parking Grounds,,,
JS-20120518-1017-M8,,M779,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,Jack In The Box 33313 Bernard Dr,35.988852,-119.95926,,7,,,,Jack-in-a-box,,,
JS-20120518-1019-M9,,M780,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,Jack In The Box 33313 Bernard Dr,35.989086,-119.959158,,10,,,,"Jack-in-a-box and McDonalds, use M9 for this location",,,
JS-20120518-1020-M10,,M781,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,Jack In The Box 33313 Bernard Dr,35.989086,-119.959158,,21,,,,between Jack-in-a-box and Taco Bell,same latitude/longitude as M9,,
JS-20120518-1024-M11,,M782,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,121 Friend St,36.008024,-119.958668,,3,,,,"near General Petroleum Ave, King's County Library, Nappa, Kettleman is the most rural town visited; very barren",,,
JS-20120518-1026-M12,,M783,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,200 Friend St,36.008299,-119.958213,,4,,,,"choose between M11 & M12, near large agricultural crop fields",,,
JS-20120518-1031-M13,,M784,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,200 Friend St,36.008299,-119.958213,,8,,,,choose between M11 - M13,,,
JS-20120518-1033-M14,,M785,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,121 Friend St,36.008024,-119.958668,,12,,,,,,,
JS-20120518-1034-M14,JS-20120518-1033-M14,M785,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,121 Friend St,36.008024,-119.958668,,31,,,,use M14 over M11-M14,,,
JS-20120518-1036-M15,,M786,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,906 General Petroleum Ave,36.007984,-119.960445,,3,,,,"near Becky Pease St, .1 miles away from M14",,,
JS-20120518-1037-M16,,M787,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,906 General Petroleum Ave,36.007984,-119.960445,,12,,,,,,,
JS-20120518-1037-M17,,M788,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,906 General Petroleum Ave,36.007984,-119.960445,,10,,,,"M15-M17 same area, choose M17",,,
JS-20120518-1045-M18,,M789,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,519 Milham Ave,36.010299,-119.963337,,3,,,,near 5th St,,,
JS-20120518-1045-M19,,M790,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,519 Milham Ave,36.010299,-119.963337,,3,,,,near 5th St,,,
JS-20120518-1046-M20,,M791,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,321 6th St,36.01002,-119.963461,,6,,,,near Milham Ave,,,
JS-20120518-1051-M21,,M792,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,321 6th St,36.01002,-119.963461,,8,,,,"near Milham Ave, same site as M18-M20, use M21",,,
JS-20120518-1057-M22,,M793,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,211 King St,36.011162,-119.965676,,24,,,,and 3rd St,,,
JS-20120518-1060-M23,,M794,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,28029 Milham Ave,36.009726,-119.968067,,7,,,,near 1st St,,,
JS-20120518-1063-M24,,M795,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,pinned on map,36.010545,-119.966815,,6,,,,"401 1st St at the coner of Milham Ave, choose between M23 & M24",Address retrieved from Jackie's notebook,,
JS-20120518-1068-M25,,M796,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,225 Maud St,36.009222,-119.966706,,24,,,,off General Petroleum Ave,,,
JS-20120518-1069-M25,JS-20120518-1068-M25,M796,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,225 Maud St,36.009222,-119.966706,,8,,,,off General Petroleum Ave,,,
JS-20120518-1071-M26,,M797,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,105 4th St,36.008224,-119.964806,,9,,,,off General Petroleum Ave,105 doesn't match a specific address,,
JS-20120518-1072-M27,,M798,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,105 4th St,36.008224,-119.964806,,6,,,,choose between M26 & M27,105 doesn't match a specific address,,
JS-20120518-1077-M28,,M799,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,124 4th St,36.007925,-119.964507,,11,,,,choose between M26 - M28,,,
JS-20120518-1078-M29,,M800,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,Kettleman City Elementary School,36.007731,-119.961522,,1,,,,pinned on map,,,
JS-20120518-1079-M30,,M801,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,435 9th St,36.011804,-119.962905,,25,,,,,,,
JS-20120518-1080-M30,JS-20120518-1079-M30,M801,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,435 9th St,36.011804,-119.962905,,10,,,,near Edwards St,435 doesn't match a specific address,,
JS-20120518-1082-M32,,M802,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,King's County,,,Kettleman City,321 Edward St,36.011372,-119.965093,,11,,,,near 9th St,no M31 recording,,
JS-20120518-1086-M1,,M803,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,McFarland,519 7th St,35.679211,-119.236205,,7,,,,"near Robertson Ave, McFarland, flat location, no hills or variations in terrain, dry like Kettleman",,,
JS-20120518-1087-M2,,M804,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,McFarland,555 7th St,35.679706,-119.236202,,5,,,,near Robertson Ave,,,
JS-20120518-1091-M3,,M805,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,McFarland,519 7th St,35.679211,-119.236205,,6,,,,near Robertson Ave,,,
JS-20120518-1097-M4,,M806,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,McFarland,Mc Farland Recreation & Park,35.672489,-119.228064,,1,,,,"McFarland Park, pinned on map",,,
JS-20120518-1101-M5,,M807,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,McFarland,Mc Farland Recreation & Park,35.672489,-119.228064,,11,,,,"McFarland Park, pinned on map",,,
JS-20120518-1103-M6,,M808,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,McFarland,San Joaquin Continuation High,35.679361,-119.234279,,9,,,,McFarland Learning Center,,,
JS-20120518-1106-M7,,M809,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,McFarland,San Joaquin Continuation High,35.679361,-119.234279,,5,,,,choose between M6 & M7,"no M8 or M9 recording, Industrial St and East Kern",,
JS-20120518-1112-M1,,M810,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,Delano,pinned on map,35.763446,-119.242419,,6,,,,"818 Garces Hwy, near Fast Trip Gas Station & Perez Tire Service",818 doesn't match a specific address,,
JS-20120518-1113-M2,,M811,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,Delano,pinned on map,35.763446,-119.242419,,2,,,,,,,
JS-20120518-1113-M3,,M812,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,Delano,pinned on map,35.763446,-119.242419,,14,,,,"same area as M2, use M3",,,
JS-20120518-1114-M4,,M813,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,Delano,1835 Main St,35.782447,-119.24528,,33,,,,near Lexington St,,,
JS-20120518-1115-M4,JS-20120518-1114-M4,M813,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,Delano,1835 Main St,35.782447,-119.24528,,17,,,,near Lexington St,,,
JS-20120518-1116-M5,,M814,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,Delano,2406 Susan Dr,35.784487,-119.246381,,8,,,,near Kalibo St,"2406 doesn't match a specific address, either for Susan Dr or Kalibo St",,
JS-20120518-1117-M6,,M815,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,Delano,1601 17th Ave,35.778029,-119.236254,,31,,,,"near Princeton St, near the tennis courts",,,
JS-20120518-1118-M6,JS-20120518-1117-M6,M815,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,Delano,1601 17th Ave,35.778029,-119.236254,,3,,,,"near Princeton St, near the tennis courts",,,
JS-20120518-1119-M7,,M816,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,Delano,Princton St & Cecil Ave,35.775925,-119.236491,,11,,,,exactly .1 miles from M6,,,
JS-20120518-1123-M8,,M817,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,Delano,1601 11th Ave,35.772181,-119.236073,,1,,,,"near Princeton St, 7th Day Adventest Chruch",,,
JS-20120518-1125-M9,,M818,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,Delano,1011 Oxford St,35.770682,-119.237778,,16,,,,near 10th Ave,1011 doesn't match a specific address,,
JS-20120518-1127-M10,,M819,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,18,May,2012,,,United States of America,California,Kern County,,,Delano,1109 7th Ave,35.765595,-119.242007,,11,,,,near Kensington St,1109 doesn't match a specific address,,
JS-20120519-1002-M1,,M820,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,California Ave & Campus Way,35.36915,-119.029028,,2,,,,,"no specific address, latitude/longitude taken from Jackie's pin",,
JS-20120519-1003-M2,,M821,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,724 Eye St,35.365737,-119.019565,,4,,,,off of 8th St,724 doesn't match a specific address,,
JS-20120519-1004-M3,,M822,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1521 8th St,35.36446,-119.019614,,1,,,,"near Eye St, near La Unica Market",,,
JS-20120519-1005-M4,,M823,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,801 Chester Ave,35.364774,-119.019204,,7,,,,"near 8th St, La Unica Market, The Big Apple Tobacco, choose between M2-M4",,,
JS-20120519-1006-M5,,M824,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1117 H St,35.367911,-119.021473,,4,,,,near Blanche St,,,
JS-20120519-1010-M6,,M825,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,2120 19th St,35.376548,-119.026689,,1,,,,,Address retrieved from Jackie's notebook,,
JS-20120519-1012-M7,,M826,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,2100 19th St,35.376508,-119.026088,,36,,,,"M6 & M7 same area, use M7",Address retrieved from Jackie's notebook,,
JS-20120519-1013-M8,,M827,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1917 N St,35.376936,-119.014268,,21,,,,"near 19th St, Research Center",,,
JS-20120519-1015-M9,,M828,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,800 19th St,35.376448,-119.010945,,1,,,,off of Q St,,,
JS-20120519-1018-M10,,M829,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,901 20th St,35.376839,-119.011537,,1,,,,off of P St,,,
JS-20120519-1020-M11,,M830,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1020 20th St,35.377323,-119.013591,,4,,,,"near O St, Hall Ambulence Initiative office","no address for 2010, must be an error",,
JS-20120519-1021-M12,,M831,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,330 E 19th St,35.376201,-118.998466,,5,,,,"Pro Air Heating and Air Conditioning Place, across the st from 330 East 19th St & Inyo St",,,
JS-20120519-1022-M13,,M832,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1209 Owens St,35.380215,-118.986354,,8,,,,near Monterey St,,,
JS-20120519-1023-M14,,M833,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1431 Pacific St,35.380919,-118.978226,,6,,,,near Brown St,,,
JS-20120519-1025-M15,,M834,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1330 Quincy St,35.382891,-118.979227,,1,,,,off 1/2 Haley St,couldn't find 1/2,,
JS-20120519-1025-M16,,M835,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1330 Quincy St,35.382891,-118.979227,,1,,,,,couldn't find 1/2,,
JS-20120519-1026-M17,,M836,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1330 Quincy St,35.382891,-118.979227,,6,,,,,couldn't find 1/2,,
JS-20120519-1027-M18,,M837,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1330 Quincy St,35.382891,-118.979227,,8,,,,"across the St from 1616 Quincy & Flower St, pick between M15-M18, use M18",couldn't find 1/2,,
JS-20120519-1029-M19,,M838,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1920 Robinson St,35.387332,-118.981059,,6,,,,,couldn't find address matching 1917 Robinson St by Grace St,,
JS-20120519-1030-M20,,M839,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1543 Alameda Ave,35.386575,-118.973962,,4,,,,near San Louis St,,,
JS-20120519-1031-M21,,M840,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,1605 Alamada Ave,35.386797,-118.973422,,6,,,,"M20 & M21 same area, use M21",,,
JS-20120519-1033-M22,,M841,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,pinned on map,35.390088,-118.969493,,4,,,,Heritage Park,,,
JS-20120519-1035-M23,,M842,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,pinned on map,35.390088,-118.969493,,21,,,,Heritage Park,,,
JS-20120519-1036-M23,JS-20120519-1035-M23,M842,Carpodacus mexicanus,,,,,"Song, Jackie",,,,,19,May,2012,,,United States of America,California,Kern County,,,Bakersfield,pinned on map,35.390088,-118.969493,,2,,,,Heritage Park,,,
